height,gender
159.80769275158463,M
161.8505104237158,M
160.01764099486752,M
165.63987545071166,M
159.24901430503738,M
169.6048149120595,M
176.10065008310556,M
174.25525081337082,M
163.85407197115256,M
164.34617750719468,M
168.16284367451092,M
163.85987953656067,M
160.99505686053,M
157.01967131083433,M
166.55444598544742,M
172.99646089954686,M
165.49210630250138,M
172.00619527924786,M
158.130258939124,M
162.5617614026929,M
172.5103500959144,M
167.95432135638058,M
168.51562977310837,M
172.26829084403815,M
158.6635963313003,M
165.87658983982385,M
163.80446933403093,M
166.5831968819719,M
164.4894172193239,M
164.99995303245007,M
169.5215156291367,M
171.19798275485084,M
175.30210390246734,M
169.27975106999781,M
161.7370777899588,M
165.24245868004982,M
168.32383437418682,M
170.323908111006,M
169.9341752511323,M
165.85154717074653,M
169.2211067002635,M
165.6689793848622,M
164.43603044160702,M
173.38945010678955,M
155.5255647321194,M
174.63919862712925,M
171.20970241669033,M
173.93159617979447,M
173.69193788856646,M
164.02525782211157,M
170.42144218577715,M
167.96988563327903,M
168.49191784418693,M
162.70573375389634,M
171.0450522619561,M
166.06781641055844,M
161.4231441021038,M
166.35595736839292,M
171.58801733271784,M
168.86227042235774,M
168.17786189684702,M
158.5131725142655,M
166.71100070139047,M
176.567222317933,M
169.23039051507482,M
162.58320158420125,M
168.5896730799258,M
165.32481724550954,M
168.3686154070876,M
164.61899962801354,M
166.9375541783629,M
164.6828456756314,M
165.01082038312418,M
163.39532778836636,M
171.1273178324028,M
158.4600639921743,M
157.1908641544256,M
158.96553437453096,M
164.2333416180838,M
169.95760496849297,M
167.87574771513854,M
177.91139172936346,M
163.74097436077506,M
160.01081971943074,M
161.75357975062752,M
154.39568526330743,M
163.39347734426855,M
163.23160938449215,M
161.95018514881164,M
166.27682695130264,M
171.15244553560473,M
161.13689954988135,M
170.91395680753848,M
156.94977221548228,M
161.83487124294416,M
171.52421537664526,M
164.40982072421542,M
165.39294716661945,M
167.13772524726733,M
169.1074517795872,M
159.98927469030707,M
167.72805323249145,M
156.42210308883344,M
170.03913650905932,M
170.16334478467166,M
165.56134671130476,M
159.7528627502153,M
165.51368654302155,M
168.4147876725168,M
160.61240343037707,M
169.60030571827076,M
160.81601213558056,M
162.48329441182784,M
167.34600667253875,M
158.82566965359445,M
152.36216499479085,M
162.57162309155913,M
160.97298523038887,M
161.63141160548912,M
163.01704891564643,M
163.94877924466587,M
154.89354734558847,M
163.43386771776318,M
161.54437949391675,M
176.59942359280214,M
169.9845917106877,M
181.4156572963798,M
158.98559068702423,M
172.93052077698,M
158.45489789057564,M
169.16836649851146,M
162.6436332007592,M
170.45369663439368,M
160.35581514134137,M
158.5885484604454,M
165.96699533925823,M
161.433563846937,M
162.09450809815658,M
162.13547206696893,M
170.3951447567735,M
167.93779796841565,M
162.77932031693234,M
163.121889705392,M
165.62251000735426,M
164.4584651233493,M
162.61282738604146,M
161.60500279692195,M
160.87636320739358,M
170.40306620431988,M
166.44922919125815,M
170.52832333363867,M
165.48846254365702,M
174.95742769548414,M
169.06728741079664,M
168.24114777458502,M
164.8510247322729,M
168.24320231679545,M
169.1503115009628,M
167.9909366317748,M
169.04966033492252,M
169.67188183601948,M
158.6993321245669,M
169.94080286423105,M
165.82676174569,M
160.18447865176634,M
158.76771162449757,M
168.9960991777748,M
162.00182896778492,M
169.4471357018843,M
159.5889171794497,M
158.2082442895177,M
173.013779593314,M
158.44160439637648,M
166.98575070081955,M
158.32525640088514,M
160.6867451545307,M
159.56543520667978,M
167.6173664036966,M
168.0448933971816,M
160.90331658189757,M
161.9651314637936,M
164.23565611876097,M
162.28773805126474,M
161.11756607701312,M
159.8883066900927,M
154.48497900702657,M
168.67227454377695,M
159.67270315868325,M
170.85100928377125,M
159.78461976931928,M
165.49793351325127,M
159.89820906346876,M
169.96095267777937,M
163.7684569247912,M
168.58989791889977,M
172.92245224463178,M
166.60472444590343,M
158.38134873010472,M
170.9942218586358,M
167.80226364265997,M
166.12760690271352,M
164.41040484908865,M
169.0805097742505,M
174.1347559613896,M
159.694128089323,M
174.57762918541493,M
156.52801026681487,M
163.8931022914785,M
160.62993285540878,M
165.19090653539976,M
162.22459531056876,M
167.9384584015597,M
161.40577079539375,M
163.06669884923156,M
154.26002490993451,M
164.46723277216594,M
163.14183322646647,M
164.78106262360487,M
166.1198973645586,M
164.70107160398237,M
166.81570594666883,M
165.89540159938008,M
163.9865077709764,M
167.50999175412662,M
174.87202405728056,M
163.4294824371811,M
163.77550734260691,M
171.94277569530283,M
165.3807380418543,M
169.7233599887443,M
162.26617313987768,M
163.9892686098984,M
168.00705692885907,M
160.2246820783801,M
168.46916200917735,M
157.97929890196252,M
165.39869697580946,M
160.08931711580118,M
159.37905473749856,M
165.23606150773506,M
161.5814198384766,M
169.3901775797019,M
178.31169015198915,M
164.35258524367222,M
173.224333413827,M
164.517449869302,M
169.43912523737285,M
164.38951907877455,M
167.9913208636841,M
164.13342954993126,M
161.8944224172421,M
164.17808049157136,M
163.27954975337676,M
166.2946061728789,M
171.5814735426343,M
169.11145820170395,M
158.03453193665956,M
162.57384881810916,M
164.6813444203775,M
168.5401979714466,M
168.52428214025267,M
162.2398112474501,M
169.25804718847084,M
166.3177199491619,M
163.60976678014106,M
175.2254619840175,M
170.3432087852011,M
162.01971145645956,M
161.286077140071,M
164.99324277725572,M
171.56277308077694,M
169.4515606735366,M
151.07423278795412,M
160.99865036513617,M
169.08002035438463,M
168.0214009432697,M
170.0984852928308,M
168.73230905402428,M
173.22812545975071,M
166.52575946914064,M
166.6661086266854,M
163.8879842810005,M
178.85594811884462,M
163.80854722242296,M
163.00474538718268,M
157.26831767185905,M
176.00534343778628,M
168.81881693141182,M
172.56180921658404,M
154.8796704377069,M
171.18608167032392,M
176.6561782696801,M
164.90688592156837,M
164.4052120529162,M
163.3012018119777,M
166.39376205613954,M
164.33730582199485,M
164.22421617250345,M
170.16425462816352,M
161.25158505631674,M
176.47952284844496,M
169.49397690241415,M
158.72044254799064,M
173.80165089370593,M
169.3491183132439,M
162.28570731691727,M
163.8079692650618,M
164.02923946172209,M
171.5788952761144,M
165.69756067791343,M
162.0827083061562,M
162.04117750942726,M
165.49697633361902,M
169.29368581612258,M
166.24882531884157,M
163.59830524811784,M
167.40324618425794,M
168.08362155396665,M
164.83064749093253,M
171.0954036070465,M
169.51510654655394,M
162.89209629103692,M
169.79237468040407,M
171.47028933510265,M
165.0921219581274,M
169.54758499246714,M
163.0728226891738,M
170.56803043035995,M
164.6310196247016,M
167.83427920483257,M
170.22012800007406,M
166.154430231233,M
159.7400987999166,M
168.2630808183467,M
165.94611504001492,M
172.72282180601982,M
167.71686689144036,M
168.91629195981318,M
171.4281973779281,M
167.94561732324127,M
164.50239830006865,M
164.97493821753855,M
171.7737330456206,M
169.6170821710804,M
171.195694332859,M
177.20375064847087,M
169.67902492456867,M
168.79202638898968,M
172.7803031729669,M
166.36099040785993,M
160.78345993221174,M
161.00780875113253,M
160.11133399356527,M
162.84695416008157,M
165.2958444628293,M
168.00029307118004,M
164.81507802050805,M
164.92839737135765,M
160.42207186567427,M
160.446240849165,M
167.47812149015027,M
169.86783914160156,M
160.74242432044502,M
171.85223198054453,M
171.72160530941264,M
156.7538089895822,M
171.6380268569772,M
168.26087627538857,M
165.48390997687397,M
167.42976760716866,M
166.16972134512233,M
154.7729553298344,M
170.16160762886312,M
159.101773300669,M
167.05763174199257,M
171.91706814092285,M
164.67821589952703,M
159.46016359545624,M
169.2555328799661,M
166.32522195674395,M
170.21769981302714,M
168.92200815520826,M
160.46583889870917,M
166.98611715130792,M
162.25148647066277,M
158.62761807934254,M
165.31129646649413,M
167.648969828676,M
165.82987894196722,M
168.08585019637962,M
160.65295829578383,M
165.08407057702692,M
164.10402778259459,M
157.15947978978667,M
171.35343348227738,M
164.42448188536423,M
165.94847423583002,M
160.82806119164874,M
166.8210876462608,M
161.94490810648068,M
152.7676170232343,M
170.67076128008975,M
166.16933344024196,M
165.6088398779015,M
171.6954001513987,M
166.07098087676022,M
161.59665881825327,M
168.48746050860836,M
162.70641672834802,M
166.62120969319517,M
168.92263565122394,M
157.85932545991633,M
162.17962426801907,M
169.90558904986412,M
164.08318522923105,M
162.23789387657587,M
162.06095861285226,M
164.14943726921604,M
167.9544031357134,M
169.14842566875075,M
180.8512559712282,M
166.22788191371677,M
164.20131988809774,M
173.2085690474221,M
163.9436246102013,M
170.65448162614743,M
173.29115665528673,M
167.51272886077803,M
160.14394222812302,M
170.99959880651758,M
161.67968011407717,M
175.96880890342825,M
172.07438295752743,M
160.72678519922243,M
163.44143278519564,M
163.75055062061227,M
169.03727137563473,M
166.05078364245094,M
163.4023888892934,M
166.291036616954,M
164.87448535581555,M
163.47372126369729,M
164.5038566597366,M
162.40709872042098,M
163.88610466008433,M
166.79254622215015,M
165.0148752059822,M
165.91611335880833,M
160.38642429435296,M
170.36978938090374,M
158.7196283272758,M
148.89385589975757,M
168.9283775960697,M
172.32222818018758,M
172.99578321320877,M
169.08961261890053,M
159.35711230783417,M
171.80901647089414,M
160.5337271473813,M
173.50306276463348,M
164.70565140808029,M
169.06393715366758,M
159.12227406108036,M
173.54318414219105,M
164.8854931185282,M
158.48151109960577,M
165.6958625187439,M
171.70577335083374,M
167.91805972136768,M
156.62247525679157,M
165.69068801141523,M
161.03730644558135,M
160.35203670383282,M
159.73393375168737,M
163.0679691521906,M
179.7875791310029,M
164.93884396902516,M
171.38412875199094,M
167.60423626591356,M
162.93137968078824,M
158.16116010703158,M
172.59938970566765,M
169.08123781306702,M
166.46379062171434,M
165.60571528153199,M
171.14062592445114,M
167.50531562673055,M
172.95757845306775,M
161.85452440952216,M
155.1279696388697,M
169.6086009775726,M
168.66575891433556,M
173.24359498848,M
157.82069349267434,M
162.36969223544787,M
167.87253252680108,M
163.7717760087695,M
169.48969262719476,M
173.00649433015562,M
175.75616005738502,M
162.50409703619965,M
167.42620596125667,M
154.3229630201331,M
157.72595298621454,M
167.9941012951432,M
165.8122738402403,M
161.7293530889957,M
162.2855727558091,M
162.29255031373,M
172.03842575836546,M
166.62411557115416,M
172.1446788829377,M
167.99868802219072,M
162.67947050629147,M
161.5026608011761,M
162.01501357610837,M
168.7508219686142,M
165.85355327645016,M
167.81543822792366,M
159.94846373492098,M
164.06821813541558,M
167.15260684390682,M
166.99371874694674,M
166.03636099891412,M
160.18204313138773,M
165.79002851210865,M
166.6235261463039,M
154.93423634184137,M
163.757924722878,M
162.4571853115214,M
157.5669792110114,M
164.35849004412563,M
165.47166213044824,M
160.43622864692077,M
161.78224537095798,M
163.40106645049113,M
163.81646135787813,M
166.68548092967916,M
173.78400971736926,M
168.0262401923147,M
174.2468670125398,M
170.3035940015782,M
164.6308135943535,M
168.1008352040082,M
171.11626190823526,M
163.56294919687633,M
162.24525090781586,M
162.1190421319358,M
165.13184509353044,M
177.0821857654882,M
172.9246432654946,M
160.9734510416688,M
162.89547646621347,M
168.01585422482677,M
158.0101157872199,M
155.90847411913495,M
174.62752098524282,M
167.7610976816022,M
166.4379500977007,M
165.0828125817054,M
167.51734146026223,M
165.9187335691049,M
168.30030278145333,M
164.02857598049692,M
152.88305792864978,M
162.95890293055209,M
163.85789771459912,M
164.15081643779374,M
164.2713367509337,M
164.3633371649711,M
170.43621935206681,M
165.17666418794343,M
163.37754353527475,M
166.19170621131417,M
173.66377643557095,M
168.5981292275079,M
170.6304196778383,M
173.06941159461837,M
161.40751697307215,M
163.9789498543802,M
168.9829353408453,M
153.70348042555847,M
166.0032593659479,M
160.94142215405788,M
167.77409095640684,M
165.13411891851135,M
162.81654850752074,M
164.94731019553225,M
163.93656517219165,M
163.4439394989118,M
163.99045249214558,M
165.40505669898835,M
171.201647459502,M
167.87332992304326,M
166.05464760087628,M
174.01554576589191,M
