height,gender,predicted_gender,height_quantized
151.57549428783705,F,F,151.5
158.81576991074195,F,M,158.5
158.6665271008722,F,M,158.5
154.83106416659163,F,F,154.5
149.5632611068295,F,F,149.5
140.70091028955434,F,F,140.5
149.27115492260833,F,F,149.0
157.43587258207253,F,F,157.0
145.52961892231883,F,F,145.5
156.9135263347845,F,F,156.5
160.73267261090655,F,M,160.5
156.8362959631146,F,F,156.5
149.66658212961653,F,F,149.5
150.98373976177268,F,F,150.5
154.70549766721496,F,F,154.5
161.3310907553812,F,M,161.0
153.80327031781715,F,F,153.5
152.854834880632,F,F,152.5
151.00471906050018,F,F,151.0
150.95010995854705,F,F,150.5
153.40092560418157,F,F,153.0
160.9771025797515,F,M,160.5
156.0613127286139,F,F,156.0
160.66911056385712,F,M,160.5
160.64074331107253,F,M,160.5
155.63561237194563,F,F,155.5
150.240026242987,F,F,150.0
145.65749209798926,F,F,145.5
159.06174707485127,F,F,159.0
157.05699472068684,F,F,157.0
150.27502769716304,F,F,150.0
149.51304373388226,F,F,149.5
138.11528967849054,F,F,138.0
152.46528335743085,F,F,152.0
156.16394611969093,F,F,156.0
151.5377253629571,F,F,151.5
149.5944833336185,F,F,149.5
151.79262921536042,F,F,151.5
148.16014214538188,F,F,148.0
149.99154871906265,F,F,149.5
160.71102043323344,F,M,160.5
144.62972827818993,F,F,144.5
156.47542246368906,F,F,156.0
153.23471329102435,F,F,153.0
152.36350253184983,F,F,152.0
151.52420551598004,F,F,151.5
149.09633146236405,F,F,149.0
153.1104614080793,F,F,153.0
153.76540515038417,F,F,153.5
160.14321761238875,F,M,160.0
154.15983916953476,F,F,154.0
150.7194790829862,F,F,150.5
150.74133614412236,F,F,150.5
156.32023539856536,F,F,156.0
150.67138444125848,F,F,150.5
160.16376312947295,F,M,160.0
147.4977265541462,F,F,147.0
150.76002802713097,F,F,150.5
145.02851135985955,F,F,145.0
158.58850553774445,F,M,158.5
152.86000583477494,F,F,152.5
147.26562353377045,F,F,147.0
150.6562437197815,F,F,150.5
149.26045447477483,F,F,149.0
153.78447862203382,F,F,153.5
155.62406518176334,F,F,155.5
155.55996034283413,F,F,155.5
156.66747183034107,F,F,156.5
148.79503033242187,F,F,148.5
142.0290136152081,F,F,142.0
154.56519035535237,F,F,154.5
146.86473121979924,F,F,146.5
145.6814951590805,F,F,145.5
150.98387051180907,F,F,150.5
153.34192237308127,F,F,153.0
156.634474033414,F,F,156.5
158.03553807904635,F,M,158.0
147.93017092852728,F,F,147.5
150.64118014330688,F,F,150.5
153.72630558345858,F,F,153.5
146.39446540311351,F,F,146.0
157.4592629460664,F,F,157.0
157.87103096298668,F,F,157.5
151.16252833325777,F,F,151.0
147.3487924734329,F,F,147.0
157.59576373516313,F,F,157.5
162.05204733843527,F,M,162.0
146.59771491885041,F,F,146.5
147.51259790012463,F,F,147.5
144.9614513568441,F,F,144.5
153.23579357631633,F,F,153.0
159.83071818051968,F,M,159.5
159.63646681311562,F,M,159.5
149.14187520659672,F,F,149.0
146.66702037077386,F,F,146.5
154.78242969704266,F,F,154.5
150.75399952354988,F,F,150.5
154.2976181436177,F,F,154.0
153.07202406722737,F,F,153.0
150.74813905227526,F,F,150.5
155.5495723563585,F,F,155.5
142.77470952360179,F,F,142.5
145.4541106979478,F,F,145.0
159.0402017857077,F,F,159.0
145.497947291305,F,F,145.0
156.4137731499194,F,F,156.0
157.16758946322778,F,F,157.0
146.61267055072048,F,F,146.5
146.29448467512734,F,F,146.0
154.08053605349184,F,F,154.0
147.85325569481927,F,F,147.5
157.69173602461365,F,F,157.5
157.2034086427871,F,F,157.0
147.9875769877353,F,F,147.5
150.44774844959545,F,F,150.0
153.85609221267714,F,F,153.5
152.487764482149,F,F,152.0
155.5658988310215,F,F,155.5
151.4866284340474,F,F,151.0
147.47580022397804,F,F,147.0
148.91348438116287,F,F,148.5
155.1599623813486,F,F,155.0
144.05702801375918,F,F,144.0
159.49383288859514,F,F,159.0
150.63982303203977,F,F,150.5
155.62815920423776,F,F,155.5
168.31255672552578,M,M,168.0
162.1210243825251,M,M,162.0
162.66192397661928,M,M,162.5
164.42200466622978,M,M,164.0
173.2516115240436,M,M,173.0
170.07782623149387,M,M,170.0
169.70996285934166,M,M,169.5
159.56456639153745,M,M,159.5
166.43826637516943,M,M,166.0
161.62328708657012,M,M,161.5
156.11375452384695,M,F,156.0
175.14608382543034,M,M,175.0
163.93563343982066,M,M,163.5
161.12692906713784,M,M,161.0
165.41297983065047,M,M,165.0
163.41875582671,M,M,163.0
169.3457011927737,M,M,169.0
170.35281251794186,M,M,170.0
159.3139196807482,M,F,159.0
158.56956271083686,M,M,158.5
157.0274856363629,M,F,157.0
167.19145489462713,M,M,167.0
170.3355752621071,M,M,170.0
169.39049111986816,M,M,169.0
165.3843619934181,M,M,165.0
163.0762041886514,M,M,163.0
173.77346640119165,M,M,173.5
167.0446109895121,M,M,167.0
160.09456994375876,M,M,160.0
166.28644194587585,M,M,166.0
161.59069164770992,M,M,161.5
170.56279871774782,M,M,170.5
163.70368164176548,M,M,163.5
164.1795596010956,M,M,164.0
176.9226951731993,M,M,176.5
166.86362629686096,M,M,166.5
158.36635439903887,M,M,158.0
157.65905498607717,M,F,157.5
163.16792964001223,M,M,163.0
166.52920785183892,M,M,166.5
161.50970319518075,M,M,161.5
159.8653216040579,M,M,159.5
165.37325724475622,M,M,165.0
164.67659266482642,M,M,164.5
161.3998896227512,M,M,161.0
158.2443238278226,M,M,158.0
171.75668898377205,M,M,171.5
160.98091912520573,M,M,160.5
167.20944202528713,M,M,167.0
162.66217603207858,M,M,162.5
168.00720116603802,M,M,168.0
160.31292389629493,M,M,160.0
165.7916713139247,M,M,165.5
172.3306158846157,M,M,172.0
171.49233146750103,M,M,171.0
162.3438078271416,M,M,162.0
166.44059611187873,M,M,166.0
162.46803101468007,M,M,162.0
169.29077320304296,M,M,169.0
163.33105337590436,M,M,163.0
158.43962516258432,M,M,158.0
165.23459251468898,M,M,165.0
164.049059313008,M,M,164.0
164.12096848815375,M,M,164.0
161.27361921119856,M,M,161.0
172.60200969601198,M,M,172.5
158.55908967502978,M,M,158.5
168.6729861967364,M,M,168.5
164.9172120422433,M,M,164.5
175.99640015004482,M,M,175.5
169.38127479940982,M,M,169.0
167.7698780454896,M,M,167.5
158.20699111984456,M,M,158.0
155.67075064785467,M,F,155.5
162.19978986173334,M,M,162.0
167.00316469186527,M,M,167.0
165.99725365396338,M,M,165.5
168.52856077375543,M,M,168.5
163.53046443245987,M,M,163.5
164.97302573014989,M,M,164.5
170.72760886470726,M,M,170.5
154.1819649660454,M,F,154.0
176.04578507953394,M,M,176.0
172.39744265005473,M,M,172.0
174.39738052887085,M,M,174.0
156.75638875133853,M,F,156.5
175.09706000673384,M,M,175.0
167.75608995014258,M,M,167.5
168.17927453303324,M,M,168.0
165.648682437449,M,M,165.5
163.65765589418191,M,M,163.5
163.46191414839066,M,M,163.0
166.91169878739902,M,M,166.5
161.3766941938736,M,M,161.0
180.84100445733614,M,M,180.5
164.57812781671575,M,M,164.5
169.73668755538918,M,M,169.5
168.58924548761703,M,M,168.5
159.0189020160631,M,F,159.0
166.15105758861077,M,M,166.0
166.0272453199925,M,M,166.0
169.80575404300632,M,M,169.5
168.76578563206127,M,M,168.5
157.829497286017,M,F,157.5
162.04025901782305,M,M,162.0
158.38724646582244,M,M,158.0
167.65799336276928,M,M,167.5
167.86460168145248,M,M,167.5
160.25821702078346,M,M,160.0
163.55296865131854,M,M,163.5
165.37121741735635,M,M,165.0
164.7651568271713,M,M,164.5
165.90028443520504,M,M,165.5
171.43693134088443,M,M,171.0
169.16375309109196,M,M,169.0
163.3654106010866,M,M,163.0
165.46807550938232,M,M,165.0
168.98259803191394,M,M,168.5
174.2229633656993,M,M,174.0
166.14439367948972,M,M,166.0
164.79593714899121,M,M,164.5
167.4606262689397,M,M,167.0
173.53315873729176,M,M,173.5
160.69308661908826,M,M,160.5
164.91582063586105,M,M,164.5
165.04046530421553,M,M,165.0
171.9158297401053,M,M,171.5
165.25252160166937,M,M,165.0
159.92799735767912,M,M,159.5
162.67120407012538,M,M,162.5
161.46557507575815,M,M,161.0
169.25291556030487,M,M,169.0
176.34774554906735,M,M,176.0
162.5903659320637,M,M,162.5
169.98408499686727,M,M,169.5
164.58835641197902,M,M,164.5
166.98123995981246,M,M,166.5
163.49078536802966,M,M,163.0
158.61589296105808,M,M,158.5
165.40430560211496,M,M,165.0
162.93002094301673,M,M,162.5
162.89453453668676,M,M,162.5
169.03451452754328,M,M,169.0
167.55281437233003,M,M,167.5
168.51492554089168,M,M,168.5
171.78370394441748,M,M,171.5
166.38154417147285,M,M,166.0
167.93478913297946,M,M,167.5
169.58570490689377,M,M,169.5
173.61747947146236,M,M,173.5
169.21043364699574,M,M,169.0
158.76626404970233,M,M,158.5
162.5256951864584,M,M,162.5
155.9546762379678,M,F,155.5
155.65021209667367,M,F,155.5
157.82738261311275,M,F,157.5
164.1131571562836,M,M,164.0
155.3316334944987,M,F,155.0
163.9244020725663,M,M,163.5
157.2879360520412,M,F,157.0
170.20216996769892,M,M,170.0
159.4582158368553,M,F,159.0
166.97473341594176,M,M,166.5
171.02789932485305,M,M,171.0
158.1071409943844,M,M,158.0
168.23932976077495,M,M,168.0
165.40586963119657,M,M,165.0
161.46443776535662,M,M,161.0
163.76447454642536,M,M,163.5
166.71649907517244,M,M,166.5
164.96687363091917,M,M,164.5
174.90549986873557,M,M,174.5
162.94189790005328,M,M,162.5
165.96169042154824,M,M,165.5
164.14824113911104,M,M,164.0
167.8204834932377,M,M,167.5
165.53151095766617,M,M,165.5
161.66481928481994,M,M,161.5
166.58777029985438,M,M,166.5
171.47149612078127,M,M,171.0
159.5818037318851,M,M,159.5
168.52096990322076,M,M,168.5
173.31355948160083,M,M,173.0
166.71336053003586,M,M,166.5
171.10302900607095,M,M,171.0
168.2509235531523,M,M,168.0
166.7235798540839,M,M,166.5
168.3735070203321,M,M,168.0
174.19759877203333,M,M,174.0
163.12144613988397,M,M,163.0
162.30083095440287,M,M,162.0
166.84401792225432,M,M,166.5
166.99607389883582,M,M,166.5
165.75693320363212,M,M,165.5
165.83890454398613,M,M,165.5
167.94502885006648,M,M,167.5
159.3630535543864,M,F,159.0
166.40851664752418,M,M,166.0
163.8867305172624,M,M,163.5
167.46265860813844,M,M,167.0
176.60512100252035,M,M,176.5
166.15762720254446,M,M,166.0
175.8681013366987,M,M,175.5
161.3140629731633,M,M,161.0
164.67800570359918,M,M,164.5
175.01226013817745,M,M,175.0
169.3571611137802,M,M,169.0
169.90325926587897,M,M,169.5
157.15302786299858,M,F,157.0
166.42937584000103,M,M,166.0
164.52492665754022,M,M,164.5
165.0516931275065,M,M,165.0
160.40762083353377,M,M,160.0
167.0552248664747,M,M,167.0
170.8770222736722,M,M,170.5
171.4879066818517,M,M,171.0
164.9749185553459,M,M,164.5
160.21522835436315,M,M,160.0
155.21142714318285,M,F,155.0
166.24238010809808,M,M,166.0
156.75701759591865,M,F,156.5
168.87542796965332,M,M,168.5
167.22557321410778,M,M,167.0
164.8800517249757,M,M,164.5
173.64967005455918,M,M,173.5
161.06971848306026,M,M,161.0
158.4821361255762,M,M,158.0
165.25000964090148,M,M,165.0
165.64269950989186,M,M,165.5
167.59012437799674,M,M,167.5
158.21911074452038,M,M,158.0
156.12313183566016,M,F,156.0
161.55108232125005,M,M,161.5
163.64729048490477,M,M,163.5
179.76482727474897,M,M,179.5
163.58890670617785,M,M,163.5
168.4941220408067,M,M,168.0
167.3256599308221,M,M,167.0
177.87853975229126,M,M,177.5
160.47337370557415,M,M,160.0
161.7079669470528,M,M,161.5
171.05653135113045,M,M,171.0
160.89389423285076,M,M,160.5
171.3752000241121,M,M,171.0
169.53985941418017,M,M,169.5
167.9458017145414,M,M,167.5
158.3403553792409,M,M,158.0
162.9498732210554,M,M,162.5
169.39619749054992,M,M,169.0
170.94554068945132,M,M,170.5
159.66668169722422,M,M,159.5
173.32234900443098,M,M,173.0
163.13650231107374,M,M,163.0
177.8670105496718,M,M,177.5
179.99077091331807,M,M,179.5
164.53478172562137,M,M,164.5
161.35070203068835,M,M,161.0
163.24694627250236,M,M,163.0
163.0944524564496,M,M,163.0
165.22798173305432,M,M,165.0
168.63854226628897,M,M,168.5
175.17492477481753,M,M,175.0
159.16024059335535,M,F,159.0
165.49690516880784,M,M,165.0
174.45377216269304,M,M,174.0
163.52308757494927,M,M,163.5
173.9889393636282,M,M,173.5
163.02234456776566,M,M,163.0
169.4489597906891,M,M,169.0
169.77335790452932,M,M,169.5
168.07423099583548,M,M,168.0
165.56329185690444,M,M,165.5
157.75149324441557,M,F,157.5
171.46660512597236,M,M,171.0
165.98617099640444,M,M,165.5
171.09357893115117,M,M,171.0
160.93564524892483,M,M,160.5
165.67817753025972,M,M,165.5
165.7588365785224,M,M,165.5
170.4475413824372,M,M,170.0
173.37064487082023,M,M,173.0
167.53188057781233,M,M,167.5
170.30021531517298,M,M,170.0
154.8897036208054,M,F,154.5
167.81142379562064,M,M,167.5
165.72532193344762,M,M,165.5
168.98382861862052,M,M,168.5
167.37908652583937,M,M,167.0
171.66863440140432,M,M,171.5
160.9927422266977,M,M,160.5
168.53187329132248,M,M,168.5
170.02287381974452,M,M,170.0
158.35264665450302,M,M,158.0
165.14081777741728,M,M,165.0
161.07283129058044,M,M,161.0
162.57447746100016,M,M,162.5
164.05616348188482,M,M,164.0
170.14975718606965,M,M,170.0
159.7439670576637,M,M,159.5
162.37529893141794,M,M,162.0
165.0940173898438,M,M,165.0
163.75175378296876,M,M,163.5
167.08771457577828,M,M,167.0
165.1538054456377,M,M,165.0
169.35154573329186,M,M,169.0
170.64260150884832,M,M,170.5
169.12395604553123,M,M,169.0
161.06299485073677,M,M,161.0
166.87814052200224,M,M,166.5
171.42334867714501,M,M,171.0
175.05913112423542,M,M,175.0
172.4312930065154,M,M,172.0
158.1407740670291,M,M,158.0
169.70006042418748,M,M,169.5
161.42214510373054,M,M,161.0
163.12032801655485,M,M,163.0
168.2216715145165,M,M,168.0
157.09943692018737,M,F,157.0
164.5715668841884,M,M,164.5
167.24948345287214,M,M,167.0
161.48845203410593,M,M,161.0
159.5750399546389,M,M,159.5
168.0002973288595,M,M,168.0
166.529846132666,M,M,166.5
163.68467482657405,M,M,163.5
156.9790317808324,M,F,156.5
167.6110008330639,M,M,167.5
164.97650332506268,M,M,164.5
167.25677941522758,M,M,167.0
177.29828205236083,M,M,177.0
167.6219988201465,M,M,167.5
155.74585332659868,M,F,155.5
166.61271334042937,M,M,166.5
170.04679842449013,M,M,170.0
173.54821328996638,M,M,173.5
164.64497999936796,M,M,164.5
172.32361492178404,M,M,172.0
155.93214598629376,M,F,155.5
172.08374580114494,M,M,172.0
166.03141978021802,M,M,166.0
175.64951063994212,M,M,175.5
166.39286992892784,M,M,166.0
162.70330020512392,M,M,162.5
172.44097239388492,M,M,172.0
167.73167397477675,M,M,167.5
167.7320349369187,M,M,167.5
165.62725390569594,M,M,165.5
172.98770360703114,M,M,172.5
169.15572704381097,M,M,169.0
162.8925266785985,M,M,162.5
163.27413399217056,M,M,163.0
164.91145982776283,M,M,164.5
168.49041553230302,M,M,168.0
165.21828304261933,M,M,165.0
176.0006332403294,M,M,176.0
165.05573531329514,M,M,165.0
160.4226604244513,M,M,160.0
164.01707803531534,M,M,164.0
160.8799120394845,M,M,160.5
164.00070515878582,M,M,164.0
171.60271678318946,M,M,171.5
165.8715074867364,M,M,165.5
174.03906032717015,M,M,174.0
151.07579202212577,M,F,151.0
169.0113611695213,M,M,169.0
171.02052340065006,M,M,171.0
168.4740938650891,M,M,168.0
162.19187194383906,M,M,162.0
166.71809548661136,M,M,166.5
164.25450544195348,M,M,164.0
174.18906995207493,M,M,174.0
163.53947547013763,M,M,163.5
165.37138003811543,M,M,165.0
157.40348534400783,M,F,157.0
163.9719255439939,M,M,163.5
156.01973368836724,M,F,156.0
163.5708483874375,M,M,163.5
161.18911704413836,M,M,161.0
161.8619237172048,M,M,161.5
164.81973975528302,M,M,164.5
163.5847184256376,M,M,163.5
156.90327554262677,M,F,156.5
151.8175718841409,M,F,151.5
163.08993448533187,M,M,163.0
166.5216536639645,M,M,166.5
159.34058222172342,M,F,159.0
163.5694107310411,M,M,163.5
165.38449198206402,M,M,165.0
166.10393119984275,M,M,166.0
164.05473326531373,M,M,164.0
166.91578341748885,M,M,166.5
156.1643822888229,M,F,156.0
172.35601324816523,M,M,172.0
169.7882060768912,M,M,169.5
176.70401060935194,M,M,176.5
158.02754178555355,M,M,158.0
157.1399220964283,M,F,157.0
165.68411827522075,M,M,165.5
167.79101249128297,M,M,167.5
167.76005931533427,M,M,167.5
159.87614593723788,M,M,159.5
164.01422197625087,M,M,164.0
168.68753987068663,M,M,168.5
163.89794124843849,M,M,163.5
165.73287360426673,M,M,165.5
163.9467801243133,M,M,163.5
166.73256409607228,M,M,166.5
167.82962132849545,M,M,167.5
166.8126150036695,M,M,166.5
163.24485080275383,M,M,163.0
169.9409170267739,M,M,169.5
163.44168346739173,M,M,163.0
155.33480197103125,M,F,155.0
161.1774649530415,M,M,161.0
162.73789614280835,M,M,162.5
169.00379928012316,M,M,169.0
152.30513879498136,M,F,152.0
170.68096494489558,M,M,170.5
158.19899530211453,M,M,158.0
158.66626088170474,M,M,158.5
163.5945948749719,M,M,163.5
157.2684042512397,M,F,157.0
160.8592675320079,M,M,160.5
165.86425097870523,M,M,165.5
169.87867674966185,M,M,169.5
164.34726842833527,M,M,164.0
169.61103289699972,M,M,169.5
166.91800305185598,M,M,166.5
160.27664615039836,M,M,160.0
170.413326711875,M,M,170.0
169.41486909763412,M,M,169.0
174.3289729808994,M,M,174.0
164.29756056104628,M,M,164.0
170.21975168580147,M,M,170.0
168.58381729258406,M,M,168.5
158.9370318955996,M,M,158.5
161.10632792956767,M,M,161.0
178.1432767929758,M,M,178.0
168.41331014490908,M,M,168.0
165.5494011229342,M,M,165.5
168.3052418839099,M,M,168.0
166.34828391197723,M,M,166.0
166.21172426273148,M,M,166.0
168.71144106458576,M,M,168.5
168.11920397895034,M,M,168.0
160.92341357386627,M,M,160.5
163.42454296546953,M,M,163.0
163.8883550408992,M,M,163.5
167.56832326886823,M,M,167.5
169.12635756309587,M,M,169.0
165.9318153460298,M,M,165.5
174.0767188154211,M,M,174.0
170.8213452443705,M,M,170.5
158.6234609468513,M,M,158.5
172.56778001980447,M,M,172.5
172.39303548328547,M,M,172.0
164.99353611624838,M,M,164.5
170.88174808725765,M,M,170.5
160.886290577874,M,M,160.5
160.5703840288712,M,M,160.5
166.02349095906533,M,M,166.0
163.35086283108663,M,M,163.0
161.1587016574723,M,M,161.0
169.9316824926807,M,M,169.5
162.40667891900642,M,M,162.0
170.00416782955614,M,M,170.0
172.6398804762298,M,M,172.5
167.44842265794648,M,M,167.0
164.7160442714013,M,M,164.5
176.35967203753333,M,M,176.0
163.19768178508255,M,M,163.0
154.788657425784,M,F,154.5
164.92164366573542,M,M,164.5
157.8605884119998,M,F,157.5
165.92500729252802,M,M,165.5
168.56401161994228,M,M,168.5
166.14467719278912,M,M,166.0
154.22516576969926,M,F,154.0
168.59906150173694,M,M,168.5
167.18041464663403,M,M,167.0
164.64332756580416,M,M,164.5
173.28694945125733,M,M,173.0
166.54068546228558,M,M,166.5
161.48221153537446,M,M,161.0
165.2618355670768,M,M,165.0
169.4657387122792,M,M,169.0
160.62946998749894,M,M,160.5
169.1366665484816,M,M,169.0
173.29193261134583,M,M,173.0
166.32868215266546,M,M,166.0
166.82882898370426,M,M,166.5
171.7311749158955,M,M,171.5
171.80799554918295,M,M,171.5
172.60493033783442,M,M,172.5
169.20740461600525,M,M,169.0
158.33327095653806,M,M,158.0
163.3593058279141,M,M,163.0
164.61397822278244,M,M,164.5
160.02242207968678,M,M,160.0
166.17594935644735,M,M,166.0
172.0763740765038,M,M,172.0
164.59065412610067,M,M,164.5
165.165416917,M,M,165.0
164.60416525796094,M,M,164.5
169.22192360279521,M,M,169.0
157.2539623159162,M,F,157.0
173.48755516600295,M,M,173.0
159.28088106217615,M,F,159.0
165.85303430626402,M,M,165.5
165.60835603172168,M,M,165.5
163.20972531763232,M,M,163.0
170.56778991741425,M,M,170.5
155.04182853167944,M,F,155.0
171.89427829744432,M,M,171.5
165.28928496139127,M,M,165.0
175.19970871952336,M,M,175.0
160.24435727273746,M,M,160.0
174.8062864767114,M,M,174.5
156.49403082685163,M,F,156.0
163.55838953643263,M,M,163.5
159.69258611668417,M,M,159.5
161.74441445469162,M,M,161.5
167.33147916894995,M,M,167.0
164.51857334948434,M,M,164.5
167.29632553863613,M,M,167.0
171.86658229236684,M,M,171.5
168.23404889964925,M,M,168.0
165.9664054262835,M,M,165.5
170.70595258611172,M,M,170.5
171.10026360887676,M,M,171.0
167.07905334820947,M,M,167.0
164.9633309748658,M,M,164.5
164.43176434353998,M,M,164.0
158.0621855911444,M,M,158.0
162.64563002134236,M,M,162.5
160.27218089723638,M,M,160.0
176.2358618736291,M,M,176.0
173.59268400183004,M,M,173.5
160.87414332756086,M,M,160.5
168.24036929950518,M,M,168.0
165.0797709153783,M,M,165.0
162.6909231607997,M,M,162.5
160.47070929074465,M,M,160.0
174.51559307613454,M,M,174.5
177.31748331410714,M,M,177.0
160.8674142938022,M,M,160.5
164.36667923095402,M,M,164.0
165.72795011372213,M,M,165.5
165.1704267089842,M,M,165.0
159.0731436884573,M,F,159.0
170.9284893578703,M,M,170.5
170.5329934674519,M,M,170.5
163.24520410916978,M,M,163.0
161.5205779607613,M,M,161.5
169.69561994326736,M,M,169.5
170.4849203574645,M,M,170.0
169.45946583349115,M,M,169.0
166.1257738251902,M,M,166.0
168.7038279908162,M,M,168.5
171.2754779324237,M,M,171.0
155.31101458353547,M,F,155.0
167.83821257913246,M,M,167.5
165.70789954616487,M,M,165.5
167.85939153821488,M,M,167.5
163.8053831158215,M,M,163.5
170.50556804458284,M,M,170.5
174.19096697181885,M,M,174.0
166.55966723056042,M,M,166.5
155.5026619906203,M,F,155.5
167.52550603467722,M,M,167.5
165.59607657097249,M,M,165.5
162.92920380128712,M,M,162.5
174.27634188387503,M,M,174.0
168.53435143529344,M,M,168.5
168.39850740336522,M,M,168.0
179.81266292889634,M,M,179.5
167.9354015479916,M,M,167.5
168.58934320050284,M,M,168.5
160.03714772800637,M,M,160.0
166.33915145819782,M,M,166.0
172.0982209299442,M,M,172.0
164.53133359071387,M,M,164.5
160.93080542316602,M,M,160.5
164.6219723473888,M,M,164.5
168.38717604458003,M,M,168.0
164.40582126610894,M,M,164.0
168.80807319899694,M,M,168.5
161.96794515150515,M,M,161.5
159.87957542226522,M,M,159.5
170.55841341975983,M,M,170.5
169.2905892418068,M,M,169.0
153.65014121242004,M,F,153.5
165.05296093606583,M,M,165.0
164.42223476014,M,M,164.0
159.53483383658224,M,M,159.5
165.60241586380042,M,M,165.5
169.90607035136145,M,M,169.5
165.86411371896955,M,M,165.5
158.5369667475211,M,M,158.5
171.94005685610225,M,M,171.5
167.01672855708938,M,M,167.0
166.10553566115883,M,M,166.0
161.21775415988213,M,M,161.0
165.4412622846373,M,M,165.0
165.3515964518753,M,M,165.0
164.91970680337636,M,M,164.5
157.12633165360975,M,F,157.0
164.79561270824107,M,M,164.5
164.44735493016685,M,M,164.0
166.26187290610926,M,M,166.0
168.49955767164258,M,M,168.0
170.35051436457792,M,M,170.0
165.6677632097846,M,M,165.5
167.46423284407302,M,M,167.0
171.71430533770896,M,M,171.5
160.58894905222425,M,M,160.5
161.7329810418449,M,M,161.5
171.54078357161592,M,M,171.5
165.3744853200903,M,M,165.0
167.19042812518933,M,M,167.0
165.60353809266203,M,M,165.5
169.09694468871155,M,M,169.0
166.32505724706863,M,M,166.0
163.58389493862222,M,M,163.5
166.83249869125822,M,M,166.5
161.99507570791033,M,M,161.5
165.14078642343077,M,M,165.0
160.85370671368847,M,M,160.5
166.71406569880304,M,M,166.5
164.7504999593727,M,M,164.5
168.77785570830414,M,M,168.5
162.3741451048565,M,M,162.0
172.24156896681373,M,M,172.0
167.0241932936737,M,M,167.0
166.60116905019584,M,M,166.5
167.4669917453988,M,M,167.0
173.20562916876926,M,M,173.0
162.20823813035122,M,M,162.0
165.5201154428056,M,M,165.5
165.0128398792422,M,M,165.0
175.84247479941587,M,M,175.5
170.02059004723515,M,M,170.0
168.3562160777237,M,M,168.0
164.86058879460018,M,M,164.5
169.60209836232917,M,M,169.5
163.06534897412635,M,M,163.0
155.79091647977737,M,F,155.5
160.590672134786,M,M,160.5
162.34474324566253,M,M,162.0
166.8431184264498,M,M,166.5
173.36236634670004,M,M,173.0
166.29569905544793,M,M,166.0
171.38264212736732,M,M,171.0
168.47536847931624,M,M,168.0
173.69089029867553,M,M,173.5
163.90477154966382,M,M,163.5
162.5771520700911,M,M,162.5
155.96187709613878,M,F,155.5
166.13109013451543,M,M,166.0
154.69871095141167,M,F,154.5
171.31322721318074,M,M,171.0
169.00657114663926,M,M,169.0
174.56096296844788,M,M,174.5
170.54478310742184,M,M,170.5
164.69689540511084,M,M,164.5
168.3301154462578,M,M,168.0
165.06725482609465,M,M,165.0
171.76985167413017,M,M,171.5
160.95592116478224,M,M,160.5
157.28784937922646,M,F,157.0
172.72925377831706,M,M,172.5
160.88040089300242,M,M,160.5
163.048920705406,M,M,163.0
171.79500639140383,M,M,171.5
168.79674529579302,M,M,168.5
169.5193860408426,M,M,169.5
166.033442896192,M,M,166.0
160.44799282580985,M,M,160.0
168.23750788645734,M,M,168.0
166.84515442430015,M,M,166.5
163.4534509376564,M,M,163.0
157.5063255621209,M,F,157.5
160.98525575476572,M,M,160.5
163.37944824828435,M,M,163.0
166.25565489333678,M,M,166.0
168.4890802063005,M,M,168.0
164.95346002046105,M,M,164.5
172.642044021484,M,M,172.5
166.54945747360557,M,M,166.5
162.1117344484656,M,M,162.0
173.4613372318963,M,M,173.0
166.528638185832,M,M,166.5
153.23559225940204,M,F,153.0
159.17111677417427,M,F,159.0
164.5761632067331,M,M,164.5
169.4182548128249,M,M,169.0
167.03540481944972,M,M,167.0
173.10830084735173,M,M,173.0
166.92408238576567,M,M,166.5
169.91529502359964,M,M,169.5
166.2271940064743,M,M,166.0
170.01138298285372,M,M,170.0
163.60999345737577,M,M,163.5
159.87833812550932,M,M,159.5
170.58441687166982,M,M,170.5
170.28631107572255,M,M,170.0
155.4059302491255,M,F,155.0
173.19986794171382,M,M,173.0
162.6481880959797,M,M,162.5
162.34031122288337,M,M,162.0
160.20392627865675,M,M,160.0
171.07212684341823,M,M,171.0
173.08274280253445,M,M,173.0
167.53796059425224,M,M,167.5
170.13154164817925,M,M,170.0
168.70191267430684,M,M,168.5
170.19678040528902,M,M,170.0
158.5720109232413,M,M,158.5
158.47965228234125,M,M,158.0
174.23708145520035,M,M,174.0
173.838088090667,M,M,173.5
165.90995349907607,M,M,165.5
164.48430472397507,M,M,164.0
156.33971550306615,M,F,156.0
159.99897052995965,M,M,159.5
164.46840002042242,M,M,164.0
176.302400818273,M,M,176.0
166.9754782835887,M,M,166.5
157.73985004117122,M,F,157.5
164.75456451689092,M,M,164.5
157.19266124188408,M,F,157.0
157.47170302381016,M,F,157.0
161.68920933211052,M,M,161.5
167.2361117366393,M,M,167.0
168.55439148369098,M,M,168.5
166.4598584420725,M,M,166.0
161.45828780197118,M,M,161.0
169.42086558417896,M,M,169.0
167.72946489804565,M,M,167.5
172.75885937671322,M,M,172.5
158.65410262354555,M,M,158.5
158.70063000930116,M,M,158.5
153.702526944268,M,F,153.5
166.03831516598018,M,M,166.0
170.9909690194862,M,M,170.5
165.75823978308512,M,M,165.5
161.63041275788143,M,M,161.5
164.79779817622688,M,M,164.5
157.56254581967008,M,F,157.5
